GDS Record Locator,Reservation Date,Check In Date,Check Out Date,Hotel Chain Code,Hotel Chain Name,Hotel Property Name,Hotel Address,Hotel City Name,Hotel State,Hotel Zip Code,Hotel Country Code,Number of Room Nights,Daily Rate,Room Rate Code,Online Indicator
LWQRWR,1/20/11,1/25/11,1/26/11,UI,UTELL INTERNATIONAL,State Plaza Hotel,2117 E Street Northwest,Washington               ,DC,20037,US,1,181.00,A0F,Y
LWSQMQ,10/11/11,10/18/11,10/20/11,MU,MILLENNIUM HTL,Millennium Broadway New York NY,145 West 44Th Street,New York                 ,NY,10036,US,2,295.00,B2SXVU,Y
LWUCQU,9/10/12,9/13/12,9/14/12,IR,INNPOINTS RESERV,Aikens Lodge - Kanab UT,79 West Center Street,Kanab                    ,UT,84741,US,1,75.00,C2DSPC,Y
LWVPKE,5/11/11,5/16/11,5/19/11,BW,BEST WESTERN INTL,Best Western Plus Peppertree,401 8Th Street Sw,Auburn                   ,WA,98001,US,3,89.00,A1K,Y
LWVVMO,7/17/13,7/22/13,7/24/13,HX,HAMPTON INNS,Hampton Suites Orlando FL,5460 Gateway Village Circle,Orlando                  ,FL,32812,US,2,97.00,A0GA7Z,Y
LWZLSZ,2/25/11,3/9/11,3/11/11,HY,HYATT HOTELS,Hyatt Regency Bishkek KG,191 Sovietskaya Street,Bishkek,,720011,KG,2,277.00,QEN,N
LXCPZW,12/1/10,12/6/10,12/7/10,CY,COURTYARD BY MARRIOTT,Courtyard Orlando Maitland,1750 Pembrook Drive,Orlando                  ,FL,32810,US,1,90.00,GOV,N
LXCUKJ,6/25/12,7/11/12,7/15/12,HY,HYATT HOTELS,"Hyatt Arlington, VA",1325 Wilson Blvd,Arlington                ,VA,22209,US,4,169.00,DBLGVD,N
LXHLBW,7/15/11,7/18/11,7/19/11,HH,HILTON/CONRAD HOTELS,Hilton St Louis Airport - St Louis MO,10330 Natural Bridge Rd,Saint Louis              ,MO,63134,US,1,105.00,A04,Y
LXHWDH,9/13/13,9/18/13,9/21/13,HH,HILTON/CONRAD HOTELS,Hilton Cincinnati Netherlands Oh,35 West Fifth Street,Cincinnati               ,OH,45202,US,3,209.00,A02LV3,N
LXHXGR,10/31/11,11/1/11,11/4/11,XV,SPRINGHILL SUITES,Springhill Suites Memphis TN,85 W. Court Avenue,Memphis                  ,TN,38103,US,3,93.00,GOVA00,Y
LXLMKQ,7/19/12,7/22/12,7/27/12,FA,FAIRMONT HOTELS,Fairmont Washington DC,2401 M Street Nw,Washington               ,DC,20037,US,5,169.00,B1KXVU,N
LXNXYB,3/18/11,3/23/11,3/25/11,GI,HILTON GARDEN INN,Hilton Grdn Inn Cmh Airport,4265 Sawyer Road,Columbus                 ,OH,43219,US,2,94.00,A02,Y
LXPEDU,3/7/12,3/12/12,3/15/12,HH,HILTON/CONRAD HOTELS,Hilton Deerfield Beach FL,100 Fairway Drive,Deerfield Beach          ,FL,33441,US,3,164.00,A02C21,Y
LXREKV,4/10/13,4/14/13,4/19/13,HX,HAMPTON INNS,Hampton Suite Country Club Plaza - Kansa,4600 Summitt,Kansas City              ,MO,64112,US,5,99.00,A0GA51,Y
LXRUBC,2/25/13,2/27/13,2/28/13,HH,HILTON/CONRAD HOTELS,Hilton Cincinnati Netherlands Oh,35 West Fifth Street,Cincinnati               ,OH,45202,US,1,118.00,A02DJW,Y
LXRWTF,8/28/13,9/3/13,9/5/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Anchorage Midtown,109 W International Airport R,Anchorage                ,AK,99518,US,2,181.00,KENXVU,Y
LXVGSM,8/30/13,10/10/13,10/13/13,DI,DAYS INN,Days Inn - Sault Ste Marie MI,3651 I-75 Business Spur,Sault Sainte Marie       ,MI,49783,US,3,59.00,SNK1ZG,Y
LXYZKS,9/26/11,9/29/11,9/30/11,RQ,REGAL HOTELS INTERNATIONAL,Regal Alaskan Hotel,4800 Spenard Road,Anchorage                ,AK,99517-3236,US,1,99.00,B1K,Y
LXZEFI,1/19/12,1/24/12,1/25/12,PH,PREFERRED HOTELS,Charleston Place,205 Meeting Street,Charleston               ,SC,29401-3133,US,1,137.00,B1DXVC,N
LXZEGZ,8/10/11,8/15/11,8/16/11,ES,EMBASSY SUITES,Embassy Suites Raleigh NC,4700 Creedmoor Rd,Raleigh                  ,NC,27612,US,1,90.00,A0I,Y
LYAAPU,10/28/11,11/1/11,11/2/11,CP,CROWNE PLAZA HOTELS,Crowne Plaza Bloomington MN,5401 Green Valley Dr,Minneapolis              ,MN,55437,US,1,121.00,KNG523,Y
LYAJIS,4/19/12,4/24/12,4/27/12,SC,SCEPTRE HOSPITALITY SVCS,Pikes Waterfront Lodge Fairbanks AK,1850 Hoselton Rd,Fort Wainwright          ,AK,99703,US,3,75.00,C2QXVU,Y
LYBFPX,4/14/11,4/19/11,4/22/11,HY,HYATT HOTELS,Hyatt Regency Reston VA,1800 Presidents St,Reston                   ,VA,20190,US,3,211.00,DBL,Y
LYBZYD,12/1/10,12/6/10,12/9/10,CI,COMFORT INNS,Comfort Inn East - Indianapolis IN,2295 N Shadeland,Indianapolis             ,IN,46219,US,3,80.00,Z60,Y
LYDCIR,1/31/13,2/5/13,2/7/13,CP,CROWNE PLAZA HOTELS,Crowne Plaza Msp Airport Mall - Blooming,Three Appletree Square,Minneapolis              ,MN,55425,US,2,121.00,KNGXVU,Y
LYEQNT,4/29/11,5/9/11,5/10/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton - Durango CO,501 Camino Del Rio,Durango                  ,CO,81302,US,1,93.00,A02,N
LYGANV,4/10/13,4/15/13,4/19/13,BW,BEST WESTERN INTL,Best Western Plus Executive Stes - Albuq,4630 Pan American Freeway Ne,Las Vegas                ,NV,89109,US,4,79.00,S1KXVU,Y
LYHILA,4/10/13,4/14/13,4/19/13,WY,WYNDHAM HOTELS,Wyndham Blake - Chicago IL,500 South Dearborn Street,Chicago                  ,IL,60605,US,5,171.00,N1KXVU,Y
LYHLAP,1/14/11,1/19/11,1/25/11,HX,HAMPTON INNS,Hampton Inn And Suites Lathrop CA,103 East Louise Avenue,Lathrop                  ,CA,95330,US,6,80.00,A00,N
LYHLAP,1/14/11,1/25/11,1/26/11,BR,RENAISSANCE HOTELS,Renaissance Parc 55 Hotel,55 Cyril Magnin St 5Th And Mkt,San Francisco            ,CA,94102,US,1,140.00,N1K,N
LYITZH,2/9/11,2/13/11,2/14/11,CY,COURTYARD BY MARRIOTT,Courtyard Kansas City Country Club Plz K,4600 Jc Nichols Parkway,Kansas City              ,MO,64112,US,1,99.00,GOV,N
LYITZH,2/9/11,2/13/11,2/14/11,CY,COURTYARD BY MARRIOTT,Courtyard Kansas City Country Club Plz K,4600 Jc Nichols Parkway,Kansas City              ,MO,64112,US,1,99.00,GOV,N
LYITZH,2/9/11,2/15/11,2/18/11,CY,COURTYARD BY MARRIOTT,Courtyard Kansas City Country Club Plz K,4600 Jc Nichols Parkway,Kansas City              ,MO,64112,US,3,99.00,GOV,N
LYITZH,2/9/11,2/15/11,2/18/11,CY,COURTYARD BY MARRIOTT,Courtyard Kansas City Country Club Plz K,4600 Jc Nichols Parkway,Kansas City              ,MO,64112,US,3,99.00,GOV,N
LYJVRK,1/12/12,1/18/12,1/19/12,TO,TOWNPLACE SUITES,Towneplace Stes - Warren MI,7601 Chicago Rd,Warren                   ,MI,48092,US,1,77.00,GOVA00,N
LYMQUU,6/17/11,6/21/11,6/22/11,HX,HAMPTON INNS,Hampton Inn Tampa Air,4817 W Laurel St,Tampa                    ,FL,33607,US,1,92.00,A0F,Y
LYRXWR,8/12/11,8/16/11,8/17/11,SC,SCEPTRE HOSPITALITY SVCS,Pikes Waterfront Lodge Fairbanks AK,1850 Hoselton Rd,Fort Wainwright          ,AK,99703,US,1,150.00,C2Q,Y
LYSIQG,6/22/11,6/26/11,7/1/11,WI,WESTIN HOTELS,Westin Washington DC,1400 M Street N W,Washington               ,DC,20005,US,5,211.00,C2D,Y
LYTBLH,7/12/12,7/17/12,7/20/12,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,3,77.00,GOVA00,N
LYTEYJ,8/14/13,8/19/13,8/22/13,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,3,169.00,B1QXVU,Y
LYTEYJ,8/20/13,8/19/13,8/22/13,WH,W HOTELS,Hotel Washington DC,515 15th Street,Washington               ,DC,20004,US,3,169.00,B1QXVU,N
LYUCFF,9/13/13,9/18/13,9/20/13,HH,HILTON/CONRAD HOTELS,Hilton Cincinnati Netherlands Oh,35 West Fifth Street,Cincinnati               ,OH,45202,US,2,209.00,A02LV3,N
LYUFRX,6/10/11,6/14/11,6/15/11,DT,DOUBLETREE HOTELS,Doubletree Resort International Drive -,10100 International Drive,Orlando                  ,FL,32821,US,1,90.00,A02,N
LYURUL,10/5/11,10/10/11,10/12/11,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,2,131.00,A1K,N
LYURUL,10/5/11,10/14/11,10/15/11,WI,WESTIN HOTELS,The Westin San Diego CA,400 West Broadway,San Diego                ,CA,92101,US,1,131.00,A1K,N
LYXVVC,9/6/13,9/18/13,9/20/13,MU,MILLENNIUM HTL,Millennium Hotel - Cincinnati OH,150 West Fifth Street,Cincinnati               ,OH,45202 2393,US,2,118.00,B1DXVU,Y
LYXVVC,9/11/13,9/18/13,9/20/13,MU,MILLENNIUM HTL,Millennium Hotel - Cincinnati OH,150 West Fifth Street,Cincinnati               ,OH,45202 2393,US,2,118.00,B1DXVU,N
LYXVVC,9/11/13,9/18/13,9/20/13,MU,MILLENNIUM HTL,Millennium Hotel - Cincinnati OH,150 West Fifth Street,Cincinnati               ,OH,45202 2393,US,2,118.00,B1DXVU,N
LZGZCA,12/13/11,12/15/11,12/16/11,SI,SHERATON HOTELS,Sheraton - Cleveland OH,5300 Riverside Drive,Cleveland                ,OH,44135,US,1,101.00,I1KXVU,N
LZLRUV,7/5/13,7/9/13,7/11/13,HH,HILTON/CONRAD HOTELS,Hilton Singer Island Resort FL,3700 North Ocean Drive,West Palm Beach          ,FL,33404,US,2,99.00,A01BDX,N
LZLRUV,7/10/13,7/9/13,7/11/13,HH,HILTON/CONRAD HOTELS,Hilton Singer Island Resort FL,3700 North Ocean Drive,West Palm Beach          ,FL,33404,US,2,99.00,A01BDX,N
LZMVDO,5/23/12,5/29/12,5/31/12,ES,EMBASSY SUITES,"Embassy Stes Jacksonville, FL",9300 Baymeadows Road,Jacksonville             ,FL,32256,US,2,80.00,A04A4B,Y
LZMVDO,5/23/12,5/29/12,5/31/12,ES,EMBASSY SUITES,"Embassy Stes Jacksonville, FL",9300 Baymeadows Road,Jacksonville             ,FL,32256,US,2,80.00,A04A4B,Y
LZMVDO,5/30/12,5/29/12,5/31/12,ES,EMBASSY SUITES,"Embassy Stes Jacksonville, FL",9300 Baymeadows Road,Jacksonville             ,FL,32256,US,2,80.00,A04A4B,N
LZNBJF,12/14/11,12/20/11,12/21/11,SI,SHERATON HOTELS,Sheraton - Cleveland OH,5300 Riverside Drive,Cleveland                ,OH,44135,US,1,101.00,I1KXVU,N
LZNCTQ,6/5/13,6/10/13,6/14/13,BW,BEST WESTERN INTL,Best Western Bay Harbor Hotel Tampa,7700 Courtney Campbell Causewa,Tampa                    ,FL,33607,US,4,79.00,B1KXVU,Y
LZNVDK,6/17/13,6/17/13,6/18/13,ES,EMBASSY SUITES,Embassy Suites - Fort Lauderdale FL,1100 SE 17th St,Fort Lauderdale          ,FL,33316,US,1,101.00,A06AFZ,N
LZNYPP,9/1/11,9/6/11,9/7/11,HH,HILTON/CONRAD HOTELS,Hilton St Louis Airport - St Louis MO,10330 Natural Bridge Rd,Saint Louis              ,MO,63134,US,1,105.00,A04,Y
LZNYPP,9/1/11,9/7/11,9/8/11,ES,EMBASSY SUITES,Embassy Suites Denver CO,7001 Yampa St,Denver                   ,CO,80249,US,1,141.00,A05,Y
LZOSOS,7/28/11,8/2/11,8/3/11,GI,HILTON GARDEN INN,Hilton Gi Miramar Ft Lauderdale FL,14501 Hotel Road,Hollywood                ,FL,33027,US,1,103.00,A01,N
LZOSOS,7/29/11,8/2/11,8/3/11,GI,HILTON GARDEN INN,Hilton Gi Miramar Ft Lauderdale FL,14501 Hotel Road,Hollywood                ,FL,33027,US,1,103.00,A01,N
LZPOKH,11/16/11,11/21/11,11/22/11,KC,KIMCO HOTELS,Nine Zero A Kimpton - Boston MA,90 Tremont Street,Boston                   ,MA,02108,US,1,158.00,B1KP09,Y
LZQIJY,5/11/11,5/16/11,5/19/11,BW,BEST WESTERN INTL,Best Western Plus Peppertree,401 8Th Street Sw,Auburn                   ,WA,98001,US,3,89.00,A1K,Y
LZSELI,9/23/11,9/27/11,9/29/11,HH,HILTON/CONRAD HOTELS,Hilton Capitol,1001 16Th St Nw,Washington               ,DC,20036,US,2,211.00,A05,N
LZSPXC,9/4/13,9/9/13,9/13/13,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,4,226.00,A0EE0J,N
LZVLFS,1/6/11,1/11/11,1/14/11,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,3,120.00,A04,N
LZXZHD,8/16/12,8/21/12,8/24/12,HI,HOLIDAY INNS,Holiday Inn Capitol Washington DC,550 C St Sw,Washington               ,DC,20024,US,3,169.00,KNGXVU,N
LZZZIT,1/28/11,2/2/11,2/3/11,DN,DESTINATION HOTELS,The Madison Hotel,1177 Fifteenth St Nw,Washington               ,DC,20005,US,1,181.00,A1K,Y
M2DH9Z,9/30/10,10/4/10,10/7/10,FN,FAIRFIELD INN,Fairfield Inn And Stes Laredo TX,700 W Hillside Road,Laredo                   ,TX,78041,US,3,78.00,GOVA00,N
M2DH9Z,9/30/10,10/7/10,10/8/10,ES,EMBASSY SUITES,Embassy Stes San Antonio Aprt,10110 Hwy 281 North,San Antonio              ,TX,78216,US,1,106.00,A03A93,N
M2GBR3,10/7/10,10/12/10,10/13/10,HX,HAMPTON INNS,Hampton Inn Bwi Linthicum MD,829 Elkridge Landing Rd,Linthicum Heights        ,MD,21090,US,1,114.00,A0GA3L,N
M2HHFJ,10/8/10,10/12/10,10/13/10,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,95.00,GOVA00,Y
M2Q2OW,10/13/10,10/18/10,10/19/10,HX,HAMPTON INNS,Hampton Inn And Suites-Charlotte NC,9110 Southern Pine Blvd,Charlotte                ,NC,28273,US,1,92.00,A07A0O,N
M2RVPZ,10/13/10,10/18/10,10/21/10,HY,HYATT HOTELS,Hyatt Regency Washington,400 New Jersey Ave Nw,Washington               ,DC,20001,US,3,211.00,DBLFPL,Y
M2SNHO,10/14/10,10/19/10,10/20/10,OM,OMNI/SUPRANATIONAL,Omni Austin Hotel,700 San Jacinto Blvd At 8Th St,Austin                   ,TX,78701,US,1,104.00,A1KXVU,Y
M2SZPO,10/6/10,10/11/10,10/12/10,QI,QUALITY INNS,Quality Suites Near Convention Anchorage,325 W 8Th Ave,Anchorage                ,AK,99501,US,1,99.00,Z72NGO,Y
M2UCA8,9/30/10,10/3/10,10/6/10,HI,HOLIDAY INNS,Holiday Inn San Jose,1740 North First Street,San Jose                 ,CA,95112,US,3,81.00,KEXNXV,N
M32Q7H,10/1/10,10/4/10,10/6/10,HY,HYATT HOTELS,Hyatt Regency Phoenix,122 North 2Nd Street,Phoenix                  ,AZ,85004,US,2,106.00,KNGFPL,N
M364ZI,9/30/10,12/15/10,12/17/10,HH,HILTON/CONRAD HOTELS,San Francisco Hilton And Tower,333 O Farrell Street,San Francisco            ,CA,94102,US,2,142.00,A06DME,N
M3ZVD7,10/5/10,10/6/10,10/10/10,KC,KIMCO HOTELS,The Onyx Hotel Boston MA,155 Portland Street,Boston                   ,MA,02114,US,4,206.00,B1KXV1,N
M466PQ,10/6/10,10/11/10,10/15/10,HG,HOMEWOOD SUITE,Homewood Suites Market Ctr Dallas TX,2747 North Stemmons Frwy,Dallas                   ,TX,75207,US,4,122.00,A03A1R,N
M4B5EV,10/1/10,10/3/10,10/4/10,FN,FAIRFIELD INN,Fairfield Inn N Stes Marriott,307 Eastwood Road,Wilmington               ,NC,28403,US,1,97.00,FDMT00,N
M4B6JZ,9/30/10,10/5/10,10/7/10,ES,EMBASSY SUITES,Embassy Suites Indianapolis IN,3912 Vincennes Road,Indianapolis             ,IN,46268 3024,US,2,91.00,A0CA5Y,Y
M4BVCO,10/21/10,11/1/10,11/4/10,MC,MARRIOTT HOTELS,Marriott Anchorage Downtown,820 W 7th Ave P O Box 100219,Anchorage                ,AK,99501-0219,US,3,99.00,GOVA00,Y
M4D68L,9/30/10,10/4/10,10/5/10,HH,HILTON/CONRAD HOTELS,Hilton Riverside New Orleans LA,2 Poydras Street,New Orleans              ,LA,70140,US,1,131.00,A04H0P,Y
M4DQY7,10/21/10,10/31/10,11/5/10,HI,HOLIDAY INNS,Holiday Inn Wash Central White House Was,1501 Rhode Island Ave Nw,Washington               ,DC,20005,US,5,207.00,KWCSXV,Y
M4DQY7,10/22/10,10/31/10,11/5/10,HI,HOLIDAY INNS,Holiday Inn Wash Central White House Was,1501 Rhode Island Ave Nw,Washington               ,DC,20005,US,5,207.00,KWCSXV,Y
M4DRS3,10/11/10,10/14/10,10/15/10,WH,W HOTELS,W Hotel French Quarter,316 Chartres Street,New Orleans              ,LA,70130,US,1,131.00,J1KG3C,Y
M4EI6H,10/7/10,10/12/10,10/14/10,MC,MARRIOTT HOTELS,Marriott Jw Pennsylvania Ave,1331 Pennsylvania Ave,Washington               ,DC,20004,US,2,211.00,GOVA00,N
M4ENCY,9/30/10,10/4/10,10/5/10,HH,HILTON/CONRAD HOTELS,Hilton Riverside New Orleans LA,2 Poydras Street,New Orleans              ,LA,70140,US,1,131.00,A04H0P,N
M4JOWO,9/30/10,10/3/10,10/8/10,HY,HYATT HOTELS,Park Hyatt Philadelphia PA,Broad And Walnut Streets,Philadelphia             ,PA,19102,US,5,149.00,KNGFPL,N
M4JPMH,10/4/10,10/4/10,10/5/10,CY,COURTYARD BY MARRIOTT,Courtyard Flint,5205 Gateway Center,Flint                    ,MI,48507,US,1,77.00,GOVA00,N
M4NAVU,10/6/10,10/11/10,10/14/10,DT,DOUBLETREE HOTELS,Doubletree Wash DC,1515 Rhode Island Ave Nw,Washington               ,DC,20005,US,3,211.00,A03ACV,Y
M4NHDR,9/30/10,10/6/10,10/8/10,CY,COURTYARD BY MARRIOTT,Courtyard By Marriott,5001 N Federal Hwy,Fort Lauderdale          ,FL,33308,US,2,124.00,GOVA00,N
M4R7WF,10/5/10,10/7/10,10/8/10,HX,HAMPTON INNS,Hampton Inn Suites Tucson AZ,5950 N Oracle Road,Tucson                   ,AZ,85704,US,1,93.00,A0AA18,N
M4R7WF,10/7/10,10/7/10,10/8/10,HX,HAMPTON INNS,Hampton Inn Suites Tucson AZ,5950 N Oracle Road,Tucson                   ,AZ,85704,US,1,93.00,A0AA18,N
M59OO8,10/1/10,10/7/10,10/8/10,HY,HYATT HOTELS,Hyatt Regency Miami,400 Se 2Nd Ave,Miami                    ,FL,33131,US,1,104.00,KNGFPL,N
M5OI3B,10/4/10,10/5/10,10/6/10,RD,RADISSON HOTELS,Radisson El Paso TX,1770 Airways Boulevard,El Paso                  ,TX,79925,US,1,88.00,IA0070,Y
M5OI3B,10/4/10,10/5/10,10/6/10,RD,RADISSON HOTELS,Radisson El Paso TX,1770 Airways Boulevard,El Paso                  ,TX,79925,US,1,88.00,IA0070,Y
M66Q4O,10/1/10,10/4/10,10/8/10,HI,HOLIDAY INNS,Holiday Inn Express Fairfax VA,10327 Fairfax Boulevard,Fairfax                  ,VA,22030,US,4,152.00,KNGSXV,Y
M686M7,10/1/10,10/3/10,10/6/10,HY,HYATT HOTELS,Hyatt Regency San Diego,One Market Place,San Diego                ,CA,92101,US,3,131.00,DBLFPL,N
M69VLE,10/13/10,10/18/10,10/20/10,HI,HOLIDAY INNS,Holiday Inn Chicago Mart Plaza,350 N Orleans St,Chicago                  ,IL,60654,US,2,173.00,KVUN52,Y
M6HM32,9/30/10,10/5/10,10/6/10,HX,HAMPTON INNS,Hmptn Stes Fairbanks,433 Harold Bentley Avenue,Fairbanks                ,AK,99701,US,1,75.00,A02A03,Y
M6X7MI,9/28/10,9/29/10,10/1/10,RC,RESIDENCE INNS,Residence Inn Alamo Plaza-Dtwn San Anton,425 Bonham,San Antonio              ,TX,78205,US,2,117.00,GOVA00,N
M6ZL8H,10/21/10,10/28/10,10/30/10,HH,HILTON/CONRAD HOTELS,Hilton Pasadena CA,168 South Los Robles Avenue,Pasadena                 ,CA,91101,US,2,123.00,A01DA8,Y
M6ZL8H,10/21/10,10/30/10,10/31/10,HY,HYATT HOTELS,Park Hyatt Aviara Resort Carlsbad CA,7100 Four Seasons Point,Carlsbad                 ,CA,92011,US,1,192.50,KNGGVD,Y
M8WX3M,9/28/10,10/3/10,10/9/10,WH,W HOTELS,W Hotel Atlanta Perimeter Ctr,111 Perimeter Center West,Atlanta                  ,GA,30346,US,6,150.00,C1KG1B,Y
M9HZD7,10/6/10,10/10/10,10/16/10,HH,HILTON/CONRAD HOTELS,Hilton Atlanta And Towers GA,255 Courtland Street Ne,Atlanta                  ,GA,30303,US,6,132.00,A0LHCL,N
M9QO73,10/27/10,11/1/10,11/7/10,BR,RENAISSANCE HOTELS,Renaissance La Concha Resort,1077 Ashford Avenue Condado,San Juan,,00907,PR,6,195.00,GOVB00,N
M9UAEP,9/23/10,9/26/10,10/5/10,HX,HAMPTON INNS,Hampton Inn - Alexandria VA - Old Town,5821 Richmond Highway,Alexandria               ,VA,22303,US,9,189.00,A0MA3T,Y
M9V3GV,9/29/10,10/4/10,10/5/10,HH,HILTON/CONRAD HOTELS,Hilton Crystal City Natl Arpt Arlington,2399 Jefferson Davis Highway,Arlington                ,VA,22202,US,1,229.00,A0EE0J,Y
M9X3H5,10/8/10,10/13/10,10/14/10,HY,HYATT HOTELS,Hyatt Regency Crystal City,2799 Jefferson Davis Hw,Arlington                ,VA,22202,US,1,211.00,DBLFPL,Y
MABJHO,2/24/11,2/28/11,3/3/11,HH,HILTON/CONRAD HOTELS,Hilton New Bern Riverfront,100 Middle Street,New Bern                 ,NC,28560,US,3,94.00,A0A,N
MABSDR,3/9/11,3/24/11,3/25/11,MC,MARRIOTT HOTELS,Marriott City Center,220 South State Street,Salt Lake City           ,UT,84111,US,1,95.00,GOV,N
MAEEDC,10/16/12,10/19/12,10/20/12,HY,HYATT HOTELS,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix                  ,AZ,85004,US,1,105.00,KNGFPL,Y
MAEKXK,5/12/11,5/17/11,5/19/11,CP,CROWNE PLAZA HOTELS,Crowne Plaza Billing MT,27 North 27Th St,Billings                 ,MT,59101,US,2,77.00,KNG,Y
MAHAIW,1/20/11,1/25/11,1/27/11,HH,HILTON/CONRAD HOTELS,Hilton Dayton Beach Ocean Walk FL,100 North Atlantic Avenue,Daytona Beach            ,FL,32118,US,2,84.00,A0M,Y
MAIVZZ,1/12/12,1/12/12,1/13/12,BR,RENAISSANCE HOTELS,The Mayflower Renaissance Hotel - Washin,1127 Connecticut Ave Nw,Washington               ,DC,20036,US,1,183.00,GOVA00,N
MAIZGQ,9/15/11,9/20/11,9/22/11,MC,MARRIOTT HOTELS,Marriott Jackson Downtown MS,200 Amite St,Jackson                  ,MS,39201,US,2,77.00,GOV,N
MAJDCD,8/5/11,8/8/11,8/9/11,MC,MARRIOTT HOTELS,Marriott Romulus MI,30559 Flynn Road,Romulus                  ,MI,48174,US,1,119.00,GOV,N
MAKBLT,3/6/13,3/11/13,3/13/13,HY,HYATT HOTELS,Hyatt Place Orlando Lake Mary FL,1255 S. International Parkway,Lake Mary                ,FL,32746,US,2,77.00,KGAFPL,Y
MAKCDM,2/22/13,2/27/13,2/28/13,ES,EMBASSY SUITES,"Embassy Stes Minnea Bloomington, NM",7901 34Th Ave S,Minneapolis              ,MN,55425,US,1,121.00,A0KA5R,Y
MAKDVP,3/15/11,3/27/11,3/28/11,WV,IHOTELIER,The Brown Hotel Louisville KY,335 West Broadway,Louisville               ,KY,40202,US,1,101.00,A1Q,N
MAKEFQ,8/16/13,8/20/13,8/21/13,HX,HAMPTON INNS,Hampton Inn Cleveland Dwtn,1460 East 9Th Street,Cleveland                ,OH,44114,US,1,101.00,A05A2T,N
MAKZAC,12/13/12,12/18/12,12/19/12,KC,KIMCO HOTELS,Hotel Palomar Dc  Washington DC,2121 P Street Nw,Washington               ,DC,20037,US,1,161.00,B2QXVU,Y
MAMHSE,11/30/12,12/5/12,12/6/12,DT,DOUBLETREE HOTELS,Doubletree Hotel Albuquerque NM,201 Marquette Nw,Albuquerque              ,NM,87102,US,1,81.00,A04A6G,Y
MANWQA,3/7/12,3/12/12,3/14/12,HX,HAMPTON INNS,Hampton Inn Stes Seattle Federal Way WA,31720 Gateway Center Boulevard,Federal Way              ,WA,98003,US,2,137.00,A0EA1N,Y
MAQAZO,6/20/12,6/25/12,6/26/12,DT,DOUBLETREE HOTELS,Doubletree San Antonio,37 Ne Loop 410,San Antonio              ,TX,78216,US,1,106.00,A05A8Q,Y
MAQCLE,3/26/12,3/29/12,3/30/12,WI,WESTIN HOTELS,The Westin Imagine Orlando FL,9501 Universal Boulevard,Orlando                  ,FL,32819,US,1,111.00,A1KXVU,Y
MARGWT,3/30/12,4/9/12,4/11/12,OZ,SUPER 8,Super 8 Radcliff Ft Knox KY,395 Redmar Blvd,Radcliff                 ,KY,40160,US,2,69.00,NQ1ZGU,N
MARSJK,6/20/12,6/24/12,6/29/12,HI,HOLIDAY INNS,Holiday Inn Capitol Washington DC,550 C St Sw,Washington               ,DC,20024,US,5,224.00,KNGXVU,Y
MASCTR,6/8/11,6/13/11,6/15/11,LM,LEXINGTON MGNT CORP.,The Zen Hotel - Palo Alto CA,4164 El Camino Real,Palo Alto                ,CA,94306,US,2,116.00,CORP,N
MASCTR,6/8/11,6/15/11,6/16/11,HH,HILTON/CONRAD HOTELS,Hilton San Francisco Airport Burlingame,600 Airport Blvd,Burlingame               ,CA,94010,US,1,156.00,A01,N
MAVCKG,4/4/12,4/9/12,4/11/12,MC,MARRIOTT HOTELS,Marriott Albuquerque Pyramid North NM,5151 San Francisco Road Ne,Albuquerque              ,NM,87109,US,2,81.00,FABY00,Y
MAYMRR,7/14/11,7/19/11,7/20/11,DT,DOUBLETREE HOTELS,Doubletree By Hilton - El Paso TX,600 N El Paso Street,El Paso                  ,TX,79901,US,1,88.00,A01,N
MAZVHB,9/28/11,10/2/11,10/5/11,HI,HOLIDAY INNS,"Holiday Inn Downtown Airport Omaha, NE",1420 Cuming Street,Omaha                    ,NE,68102,US,3,91.00,TVN,Y
MBCGTF,5/4/11,5/9/11,5/13/11,HY,HYATT HOTELS,Andaz San Diego - A,600 F Street,San Diego                ,CA,92101,US,4,131.00,DBL,N
MBCJXW,11/15/10,11/16/10,11/17/10,CP,CROWNE PLAZA HOTELS,Crowne Plaza Ave Chicago Downtown IL,160 East Huron Street,Chicago                  ,IL,60611,US,1,145.00,2QN,N
MBEPJU,6/12/13,6/17/13,6/21/13,HY,HYATT HOTELS,Hyatt Regency Crysta Arlington VA,2799 Jefferson Davis Hwy,Arlington                ,VA,22202,US,4,224.00,AKTFPL,Y
MBGLWR,2/12/13,2/12/13,2/13/13,LZ,LOEWS HOTELS,The Madison - A Loe Washington DC,15Th And M Streets Nw,Washington               ,DC,20005,US,1,183.00,B2QGOV,N
